0.579222202,0,28.95309639,2042.314688,40.10079956,1,32.31042584
0.52966165,0,29.1591622,1939.605628,33.35503313,2,32.33758588
0.248938605,0,29.66431427,3628.486728,40.05036163,3,32.40419034
0.541709751,0,28.97693538,5.394137932,0.097333335,4,32.31356776
0.537531634,0,29.14941152,5.443687256,0.097333335,5,32.33635065
0.370653898,0,43.06989924,7.246037774,0.096886832,6,34.2417117
0.376854174,0,64.68597603,6.676615015,0.098000001,7,37.23038087
0.441056088,0,66.75524521,6.026647695,0.098666668,8,37.52921875
0.462266321,0,68.82433065,1558.161446,26.77998908,9,37.82958959
0.514806271,0,67.75659561,2107.329671,39.9732755,10,37.67422217
0.442306613,0,67.3779316,2440.046028,40.27812449,11,37.62085841
0.468028685,0,67.63344193,2326.462755,40.1084404,12,37.65631398
0.923690026,0,69.35223261,320.7008312,40.30653318,13,37.90662511
0.328955116,0,70.54526901,2321.779969,33.34390081,14,38.08036953
0.22283507,0,58.25991825,9.036307121,0.097777779,15,36.41484822
0.230935246,0,69.27082697,8.142683869,0.097777779,16,37.89429452
0.24876942,0,69.06996536,7.993991733,0.098222224,17,37.86503261
0.341666724,0,67.87190501,2318.325348,33.3902816,18,37.69093413
0.386715521,0,67.04870606,2661.324015,39.92242368,19,37.57153906
0.375037593,0,67.48923493,2178.438403,33.42341214,20,37.63549995
0.244626967,0,68.5197258,8.007712331,0.097777779,21,37.78499357
0.262785278,0,68.53821818,7.815297371,0.097777779,22,37.7876829
0.270320545,0,68.92376836,7.724487347,0.097777779,23,37.84383968
0.266756592,0,67.25951131,7.796976967,0.097777779,24,37.60210386
0.292514185,0,67.42329915,7.498557413,0.097777779,25,37.62591124
0.276659946,0,67.8425649,7.701934032,0.097777779,26,37.68752638
0.253206926,0,69.32141113,7.868691693,0.097333335,27,37.90165136
0.262488137,0,69.3252182,7.702945669,0.096444445,28,37.90222852
0.462899628,0,65.24090481,5.770196988,0.09755632,29,37.31680161
0.363192951,0,66.63291168,6.828330848,0.098666668,30,37.51176566
0.38404876,0,62.69273695,6.577411344,0.09733548,31,36.94666669
0.327666303,0,65.97315852,7.165904155,0.097777779,32,37.41602435
0.340290457,0,65.89984385,7.029966402,0.097779246,33,37.40539647
0.364081537,0,65.31999143,6.770862946,0.097777779,34,37.32183527
0.252658742,0,64.48486646,8.00178035,0.097777779,35,37.20154423
0.278174589,0,66.00583903,7.661718787,0.097335171,36,37.42076944
0.256163476,0,64.44133441,7.974187272,0.098222224,37,37.19528058
0.297978322,0,63.04565302,7.727114404,0.100069637,38,36.99477863
0.334119409,0,64.9231135,7.032278549,0.09688889,39,37.26456294
0.318734353,0,63.15988604,7.267620343,0.097777779,40,37.01116039
0.302288582,0,63.43545532,7.548493681,0.098222224,41,37.05257473
0.299436495,0,66.31273143,7.469582669,0.097777779,42,37.46512056
0.353121787,0,65.01787567,1364.895937,19.73122001,43,37.278541
0.339595208,0,68.77941259,1280.342831,20.04103742,44,37.82296475
0.320200955,0,60.65469869,7.226806585,0.096448357,45,36.65304743
0.432674269,0,61.89568075,870.2163329,13.38357407,46,36.83048733
0.397774215,0,63.02224731,2634.765492,39.76110013,47,36.99246365
0.336135787,0,60.7674408,7.213246843,0.098668518,48,36.66916689
0.35221611,0,60.66172981,6.940299322,0.096887868,49,36.65404974
0.329880933,0,60.52532832,7.220364614,0.097777779,50,36.63461884
0.35745498,0,60.669981,6.893353276,0.097333335,51,36.65526902
0.308610876,0,60.3504165,7.360504625,0.096666783,52,36.60998725
0.243716751,0,58.27111117,8.134841427,0.09688889,53,36.31446388
0.231141565,0,58.5060482,8.277978451,0.097333335,54,36.34792404
0.218625367,0,58.66370138,8.415021616,0.097333335,55,36.37008942
0.23043792,0,58.291893,8.339674546,0.097777779,56,36.31740408
0.248012759,0,58.98066902,8.141332109,0.097777779,57,36.41505465
0.253759757,0,59.88176473,7.989453194,0.096886861,58,36.5431346
0.198837442,0,59.83777873,8.603665636,0.097331364,59,36.53678208
0.2678081,0,59.84678205,7.8000048,0.096447276,60,36.53815773
0.253569879,0,60.59329414,8.049523751,0.097777779,61,36.64451655
0.230763915,0,60.67365265,8.244107364,0.097335334,62,36.65579123
0.270022353,0,58.59099579,7.905229429,0.097777779,63,36.36061457
0.263392362,0,61.43116315,7.776832414,0.096000001,64,36.76421941
0.298019782,0,60.69098218,7.574967757,0.097777779,65,36.65865268
0.320822045,0,60.19078763,7.329260621,0.097775884,66,36.58703655
0.35748663,0,59.36699168,1265.554332,18.03028909,67,36.46992275
0.396625613,0,59.13463974,2400.757797,35.99814606,68,36.4369125
0.397323047,0,59.04726728,2396.622494,35.8932031,69,36.42465932
0.415930996,0,61.44673602,2314.475082,35.99548022,70,36.76604715
